,longueur,v_longueur,largeur,v_largeur,r,v,b,v_rvb,sucre,v_sucre,eau,v_eau,fibres,v_fibre
prune26,3.9985306897813473,0.5,3.474816078337716,129.0,22.860481403577005,82.03618747333321,87.08846341432209,10.0,1.2022055554291213,0.5,82.05622760215039,6.0,1.3841277885839145,0.3
prune27,3.8999041159248735,0.5,364.81323601564384,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune28,4.0,0.5,3.0,129.0,12.201311944989815,86.56956760140729,100.9208203196803,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune29,4.69600761142226,0.5,3.4806749724235906,129.0,12.050968571201139,86.82342634749348,90.07228884600934,10.0,-0.17877999483593887,0.5,90.90477307918628,6.0,1.4592111621744397,0.3
prune30,4.952045113304778,0.5,-0.4481236121658312,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune31,4.0,0.5,3.0,129.0,11.252499696079965,83.26589353171553,99.76318475903665,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune32,3.9657369693726605,0.5,2.35662192011616,129.0,20.3092650516673,85.48682545234465,97.08804148498955,10.0,0.3692368261383058,0.5,72.4224452526926,6.0,1.3287889558677228,0.3
prune33,3.961123059048596,0.5,-90.26343024142822,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune34,4.0,0.5,3.0,129.0,13.071796206998606,90.28827333074811,100.09488392204845,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune35,4.554194908368498,0.5,2.7521501475630634,129.0,22.42355625992493,96.92742579745672,89.5583030538058,10.0,0.10843991956167409,0.5,72.68346732029876,6.0,2.005897962586309,0.3
prune36,4.450327671785782,0.5,-113.18639712431002,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune37,4.0,0.5,3.0,129.0,22.333802676061925,77.01541294523369,72.30771396197704,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune38,4.393377953538672,0.5,2.531911151466562,129.0,41.277162778361685,76.6590049670042,80.4598964964898,10.0,0.682074514316391,0.5,85.76836212724496,6.0,1.853675456839053,0.3
prune39,4.5539823568484294,0.5,-156.4320760832706,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune40,4.0,0.5,3.0,129.0,11.045023948924413,77.35968421228512,70.40423524333823,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune41,3.77139507195982,0.5,2.237472376084737,129.0,21.103580319337446,78.62120013912723,93.15750875660116,10.0,0.5924048999072354,0.5,89.83428481145839,6.0,1.3838295270223138,0.3
prune42,3.550230971634325,0.5,-59.91127451052554,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune43,4.0,0.5,3.0,129.0,32.55462279350387,76.9036580133532,81.73220380143763,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune44,4.416022845402501,0.5,2.8755676264465215,129.0,3.4283205677940316,75.68668307888748,86.17312789485946,10.0,0.0019138674538834999,0.5,87.11592561233057,6.0,1.0868016046547002,0.3
prune45,4.241100727344682,0.5,186.9559246412023,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune46,4.0,0.5,3.0,129.0,10.249184785376201,95.9365660299158,88.4015745405917,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune47,4.136469841505083,0.5,3.036083924107029,129.0,19.96347348667201,91.59754244281439,84.42450441141133,10.0,0.33581106342905387,0.5,83.06114052868779,6.0,1.7090589988315337,0.3
prune48,3.842741232650241,0.5,101.02014710254967,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune49,4.0,0.5,3.0,129.0,28.024836199089066,102.03630763440786,89.46890017164822,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune50,5.35536655905635,0.5,2.094971569025958,129.0,9.936987612500147,66.64245876614358,95.8446693247075,10.0,0.6697874491909366,0.5,87.24292480686168,6.0,1.765899943166395,0.3
prune51,3.2544240637050965,0.5,89.50614404217121,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune52,4.0,0.5,3.0,129.0,25.768501987546898,77.86195964228514,79.75334622806646,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune53,3.384491011409014,0.5,3.3459224732163664,129.0,16.06994378843217,92.12929588931716,76.93042389662034,10.0,0.14477608606371045,0.5,84.0193023246471,6.0,1.9466151957277542,0.3
prune54,3.969909008353813,0.5,-166.4236315454406,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune55,4.0,0.5,3.0,129.0,20.507193755574132,72.08225798429304,101.86342254692062,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune56,3.9433125194065233,0.5,2.3087928854832795,129.0,26.452809107547974,81.1482243954646,104.7406293379425,10.0,1.0814308302578914,0.5,82.34178652897812,6.0,1.393809143236514,0.3
prune57,3.1155575276991163,0.5,1.6974799850401816,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune58,4.0,0.5,3.0,129.0,22.882936306542696,81.9746989700839,89.55460058103202,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune59,3.938890983846534,0.5,2.9121606436039613,129.0,13.770928858485224,87.83149359469306,95.79556605845931,10.0,0.4263252861664109,0.5,83.81493441602757,6.0,1.4052011698931037,0.3
prune60,3.6307502897931085,0.5,50.951962468228814,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune61,4.0,0.5,3.0,129.0,27.645590954922937,74.35477882485333,87.31316317185947,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune62,4.259676339602282,0.5,3.396845264038796,129.0,18.26234655168814,80.17202490307315,86.51986158924612,10.0,0.19593144649313876,0.5,86.44273868393239,6.0,0.965834404931528,0.3
prune63,5.200747073753059,0.5,-96.62439152447027,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune64,4.0,0.5,3.0,129.0,20.510822009365146,85.62634548187282,75.07699221657694,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune65,3.9407702067623047,0.5,3.2588667552343638,129.0,27.550630340421343,84.25634604187904,82.40897018206594,10.0,0.9695168653017172,0.5,87.80356402619586,6.0,1.5847190070192483,0.3
prune66,4.812243887922521,0.5,102.47613917127846,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune67,4.0,0.5,3.0,129.0,19.030948850454404,81.80315163733437,70.26220865812503,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune68,3.7549436890055268,0.5,2.014176202745764,129.0,10.56239275836051,91.64962087683509,80.69825940887685,10.0,1.0524995559853911,0.5,90.37756031083065,6.0,1.5204957618854533,0.3
prune69,3.6301074218233373,0.5,168.4129082844354,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune70,4.0,0.5,3.0,129.0,5.912654532436845,84.0673740042561,91.52855672296917,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune71,4.639623334803665,0.5,3.351256856133815,129.0,29.679703489151343,82.17462155406753,67.84108807313808,10.0,1.027596048555138,0.5,74.02517636131888,6.0,1.284194558893797,0.3
prune72,4.13924803690199,0.5,-38.60025987382965,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune73,4.0,0.5,3.0,129.0,18.925977421445648,92.17210787308713,91.33042131392716,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune74,3.777149561104477,0.5,3.4725143539597774,129.0,27.361394264798573,72.38953849189389,101.44415292550855,10.0,0.6103189205609497,0.5,90.25674695648435,6.0,1.2882403266172964,0.3
prune75,4.823054442761217,0.5,-229.3172987689639,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune76,4.0,0.5,3.0,129.0,29.721471478198957,83.30455139042584,98.28046598712109,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune77,3.1418495837205214,0.5,4.018298188487725,129.0,21.476609177803425,76.92530882492767,78.4963468308369,10.0,0.6350845183361309,0.5,83.64948152898106,6.0,1.6950221683486077,0.3
prune78,3.868112517522491,0.5,142.47114226620945,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune79,4.0,0.5,3.0,129.0,13.173068813683443,79.05887735027855,79.13060401064686,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune80,3.9232216503779536,0.5,3.133505919388191,129.0,10.818761772305015,79.19397434344732,105.20555716006471,10.0,0.7903043074897842,0.5,90.67877597828873,6.0,1.3970763089736482,0.3
prune81,3.8189053884293918,0.5,-315.93208842417687,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune82,4.0,0.5,3.0,129.0,21.318944772011207,100.01793359682404,71.65262748798935,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune83,4.0188909367395524,0.5,2.862503145973135,129.0,16.581523601295,90.28719011128902,78.56469031174679,10.0,0.8948052675216636,0.5,85.62013614493618,6.0,2.0311767410481494,0.3
prune84,3.8434974012116983,0.5,326.18955605436526,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune85,4.0,0.5,3.0,129.0,8.009925864746686,92.45795803821915,84.5233764291024,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune86,4.504634465631394,0.5,2.6963687024197887,129.0,16.9285663482945,93.7050283557983,71.62544792413993,10.0,0.6878294192792322,0.5,90.0309538787563,6.0,1.4837662798137725,0.3
prune87,4.1951395120315365,0.5,-142.30186959817613,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune88,4.0,0.5,3.0,129.0,13.961388087742996,78.60569050178115,82.29698815482473,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune89,3.0686621898230326,0.5,3.258603088820822,129.0,16.778840050311008,95.2572835009089,81.94982755365929,10.0,0.018731145903851498,0.5,91.72006015743122,6.0,1.8112391404557004,0.3
prune90,4.398863160964756,0.5,164.80720958519433,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune91,4.0,0.5,3.0,129.0,32.971375235866844,86.2530475110801,106.52894458098686,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune92,3.637289435695847,0.5,2.4043332235680825,129.0,16.543280086103564,60.894864118059886,89.74777127475085,10.0,0.40781637158404316,0.5,90.26958253366259,6.0,1.0846498154711506,0.3
prune93,3.6710578983284856,0.5,-8.452001033098519,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune94,4.0,0.5,3.0,129.0,11.442691931322504,93.16179695805471,90.93530552680572,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune95,3.707043028318393,0.5,3.48322722497789,129.0,27.686896940356846,82.02820075749209,90.93684905414504,10.0,1.1903673744644574,0.5,98.3412262606345,6.0,1.2872575825443433,0.3
prune96,4.38883944182299,0.5,-288.0977069655296,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune97,4.0,0.5,3.0,129.0,20.22761326641086,67.1222123344374,82.73531705603423,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune98,3.9669011157352774,0.5,3.6331998883623102,129.0,4.631835452181914,87.56180519068869,84.26503981697014,10.0,0.6765344662776857,0.5,83.15530609137876,6.0,1.387016139806042,0.3
prune99,3.5288249804277236,0.5,8.610761959640634,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune100,4.0,0.5,3.0,129.0,35.04414887456054,65.95968563504391,86.91020073817863,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune101,4.207859421590557,0.5,3.2650252668831254,129.0,17.71192700862867,107.09612826498574,95.23231560086082,10.0,1.0283585019346,0.5,79.522114445256,6.0,1.2146018640554892,0.3
prune102,4.157514299247255,0.5,35.91061775821693,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune103,4.0,0.5,3.0,129.0,16.803006319783936,61.20186608972422,88.14094932268945,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune104,3.420716741591856,0.5,2.669449492699968,129.0,5.0264794944326034,82.47255372049209,86.50529732372502,10.0,0.29173247794167995,0.5,93.85916884402195,6.0,1.6473919650527216,0.3
prune105,4.547619733348844,0.5,-383.45167226348275,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune106,4.0,0.5,3.0,129.0,21.522151593532246,96.48372430413673,98.60993798520147,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune107,3.8693310602486077,0.5,2.9981820108761745,129.0,20.81984609580323,66.24154317128806,86.33613661515442,10.0,1.1364909042732199,0.5,90.68295437285553,6.0,1.632460701682077,0.3
prune108,3.594828654393958,0.5,115.17121221511793,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune109,4.0,0.5,3.0,129.0,-6.580271543862658,92.74584099453241,88.6575300324716,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune110,4.38962351560754,0.5,3.267288003787247,129.0,15.097085376304753,72.64931845450519,79.42401069616045,10.0,0.3672077619202603,0.5,77.98095443575234,6.0,1.5249114634777314,0.3
prune111,4.278760794915347,0.5,289.2849610241062,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune112,4.0,0.5,3.0,129.0,29.16965977158482,81.91223948547872,92.47790605808186,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune113,3.8557693848173105,0.5,2.4145924608869045,129.0,13.128132320966158,70.3217778697248,111.03258957964744,10.0,1.5560033281470185,0.5,82.59859620620475,6.0,1.1642171051115602,0.3
prune114,4.646509536407704,0.5,-187.77699881633683,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune115,4.0,0.5,3.0,129.0,14.237783569605094,80.13880451405014,101.45247019247495,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune116,3.2487476710476804,0.5,2.6122373561560757,129.0,24.445713118680217,81.10167467691164,82.49253016814198,10.0,0.5587251283355427,0.5,90.7817971464185,6.0,1.2697164771160376,0.3
prune117,3.49440643733343,0.5,97.91261507947493,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune118,4.0,0.5,3.0,129.0,8.275096777398792,79.22673376550132,90.3466250597144,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune119,4.113524936106752,0.5,2.992247233157162,129.0,42.737972437475634,81.09899080670668,85.27599413428682,10.0,1.3631823511592835,0.5,88.16475441952504,6.0,0.8092717584817002,0.3
prune120,4.369355409249136,0.5,-79.6921405790175,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune121,4.0,0.5,3.0,129.0,30.76802639293331,87.588191693033,93.71562886739665,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune122,4.18809041423616,0.5,2.8770485129239045,129.0,34.28069651175842,79.71053920726102,85.14207810187371,10.0,0.6859590216785135,0.5,87.92473526562709,6.0,1.8648478415155183,0.3
prune123,4.665548326658634,0.5,-221.28501903967782,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune124,4.0,0.5,3.0,129.0,16.73072858610657,80.12867207558689,94.36160627632107,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune125,3.962777852466775,0.5,3.561299096180437,129.0,34.43154812221091,65.14977995657111,101.55742662275483,10.0,1.316786976369401,0.5,91.58308688864301,6.0,1.323163233387816,0.3
prune126,4.243277918835515,0.5,-124.75770217936636,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune127,4.0,0.5,3.0,129.0,32.7924183067786,94.3883026343507,88.19511878770703,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune128,4.182100201075941,0.5,3.307317851180456,129.0,18.227407839197788,97.46408938007475,80.4223342465628,10.0,1.0956301739594858,0.5,85.95000174101577,6.0,1.544443633149582,0.3
prune129,3.9914847388712436,0.5,124.6338314556984,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune130,4.0,0.5,3.0,129.0,29.6769434770259,91.49464313465656,96.70950942497961,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune131,4.308816187142539,0.5,2.622252616650764,129.0,21.204618317166236,79.97138506680422,76.54098056794172,10.0,0.25101487162954494,0.5,81.72159977212625,6.0,1.302789619341394,0.3
prune132,4.377660054954907,0.5,-36.294195900473106,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune133,4.0,0.5,3.0,129.0,3.2680818697005165,82.92822034211015,77.9895438470382,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune134,4.394824249394301,0.5,2.222916626763409,129.0,32.229947934393394,86.9173805352233,99.10804187950089,10.0,-0.8952523893877742,0.5,81.32563067376394,6.0,1.4913424147232262,0.3
prune135,4.151588056306271,0.5,-97.15074925909964,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune136,4.0,0.5,3.0,129.0,19.0960261965935,88.95311783990971,95.45841785966664,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune137,4.89739750822706,0.5,3.211316719945911,129.0,19.122672401972366,87.69926162354321,80.37459708745196,10.0,0.11891129135529604,0.5,81.02309323467811,6.0,1.4899526527559175,0.3
prune138,3.2171643968325236,0.5,39.653701459357606,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune139,4.0,0.5,3.0,129.0,8.727167448778548,73.15813550651936,97.34598835554428,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune140,4.361822893759969,0.5,2.7657634716363892,129.0,23.139505104285778,81.23570686744154,115.22030035821098,10.0,0.6297477019889228,0.5,85.26838345536392,6.0,1.2697289866639898,0.3
prune141,4.660252594082895,0.5,-97.68513593998385,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune142,4.0,0.5,3.0,129.0,19.908508664551253,75.57761655205951,77.70075866177976,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune143,2.9213058787863457,0.5,2.334262001733651,129.0,7.471149743493296,76.49513563274607,88.87384672407887,10.0,0.8750601806776538,0.5,87.8159113359494,6.0,1.2647245950437156,0.3
prune144,4.20344166848556,0.5,72.20648614343033,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune145,4.0,0.5,3.0,129.0,20.642982180349655,91.74741254666486,89.98055451525875,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune146,4.6412511053790135,0.5,2.3524411647563763,129.0,36.86104972116033,82.48100661984546,99.53213050735961,10.0,0.36179834588113313,0.5,99.1244612651251,6.0,1.837908800420363,0.3
prune147,4.696138895644531,0.5,133.58434208980634,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune148,4.0,0.5,3.0,129.0,-3.588593830704472,97.37941295393745,106.83309976379815,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune149,4.851819844928014,0.5,2.4604902023767323,129.0,24.766343957206082,93.76762711249191,108.72246548203515,10.0,0.4157464508767814,0.5,82.93748408760081,6.0,0.7773233954974502,0.3
prune150,3.538446550527672,0.5,208.5210932997235,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune151,4.0,0.5,3.0,129.0,18.107407786355974,104.08791961614753,85.78179273219179,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune152,4.01814899559576,0.5,3.4591411862874746,129.0,10.852802151073394,61.34804220468231,97.05946658961645,10.0,0.8236608818727973,0.5,79.00338654182444,6.0,1.891233714646387,0.3
prune153,3.8032505824363456,0.5,80.8768564957212,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune154,4.0,0.5,3.0,129.0,15.9899462094118,102.42140110106095,75.82425850997785,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune155,3.282951817831292,0.5,2.0286487971903613,129.0,15.464637143948748,75.54609311545481,75.33928088983379,10.0,2.3102225057452577,0.5,87.36153090391652,6.0,1.0565127637983216,0.3
prune156,4.138628010770924,0.5,-174.77099929994756,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune157,4.0,0.5,3.0,129.0,28.299461825234552,91.93885816414989,103.19188444572609,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune158,3.970005198056549,0.5,2.8233211145713693,129.0,17.797042227868843,75.74660655989751,105.46293043214094,10.0,0.810297946612617,0.5,86.62452123057062,6.0,0.966705068463516,0.3
prune159,3.661892311591938,0.5,-9.254166275015349,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune160,4.0,0.5,3.0,129.0,23.39777402857129,91.77723622122546,92.17936485481529,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune161,4.330600219897413,0.5,2.912328546150293,129.0,2.3132982031095963,89.44979742158704,86.93809742204952,10.0,0.1436736436401217,0.5,85.1099524214765,6.0,1.620499735592961,0.3
prune162,4.997695669110158,0.5,-123.68392251130051,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune163,4.0,0.5,3.0,129.0,13.772582409407912,94.04158761264118,101.77893153679855,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune164,3.5423805133876947,0.5,3.2759583982281075,129.0,19.692765430464718,71.42781176221237,81.20667768460427,10.0,0.4236726734057101,0.5,84.53642004798239,6.0,1.290844710691421,0.3
prune165,3.364054748374374,0.5,22.3282535153667,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune166,4.0,0.5,3.0,129.0,25.42331000295676,75.1910021754043,90.79219132289623,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune167,4.866594811250178,0.5,1.9502586619129585,129.0,40.47747625448591,78.41494854748854,81.66784116504478,10.0,0.13767729443107435,0.5,91.50949592706225,6.0,1.7593711594470491,0.3
prune168,4.011200911705502,0.5,-22.69956635653051,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune169,4.0,0.5,3.0,129.0,5.7911444728584645,81.87215113430456,73.20367117391311,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune170,4.135254777712062,0.5,2.7255914745597662,129.0,10.839798813178218,88.52936021959317,102.79749068491348,10.0,0.6140435095059957,0.5,84.42076869540222,6.0,1.0133984469806312,0.3
prune171,3.2354572777399637,0.5,22.074431189556446,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune172,4.0,0.5,3.0,129.0,11.643345487479467,92.26320945583235,109.39900489454712,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune173,4.225436373006388,0.5,3.5476328945806666,129.0,23.972106465134907,65.1722539439617,105.91157114116591,10.0,0.7217030178253706,0.5,82.67060667451555,6.0,1.6725633614999496,0.3
prune174,3.6290213407657634,0.5,216.64265544737992,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune175,4.0,0.5,3.0,129.0,33.15774229859828,79.73787607958262,84.35584579097178,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune176,3.9876986085225097,0.5,2.8994423744348445,129.0,15.401939354089455,92.75763714139632,101.23447147871266,10.0,0.9867928598368385,0.5,86.54484581804539,6.0,1.541978499120302,0.3
prune177,3.2655207229121572,0.5,68.23131996663446,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune178,4.0,0.5,3.0,129.0,10.129394491420838,79.49201190718084,115.17046352990008,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune179,4.249742650377345,0.5,2.95562700643004,129.0,35.62073901124546,87.24464595742666,93.85004753365405,10.0,1.0248657697018653,0.5,85.92900386490182,6.0,1.5292476704610214,0.3
prune180,3.5107048275744126,0.5,39.3074478460818,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune181,4.0,0.5,3.0,129.0,23.0215335618515,95.28916153400245,82.7303880427833,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune182,3.9520551531737076,0.5,3.1835876930376212,129.0,12.523189950546477,76.14592795897704,87.00308030855513,10.0,-0.2602033801971717,0.5,79.41213991861916,6.0,1.6252052921230093,0.3
prune183,4.108965541226711,0.5,12.920142540996201,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune184,4.0,0.5,3.0,129.0,4.254155821857083,81.45762290616722,78.56205179581579,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune185,3.884740150685288,0.5,3.4196887749915605,129.0,20.745191145556856,75.56493386104844,96.45693336240544,10.0,0.4373117391621474,0.5,87.60428519184862,6.0,1.414704193045738,0.3
prune186,3.3920571892761076,0.5,-376.00581151564484,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune187,4.0,0.5,3.0,129.0,19.3247044019577,91.70197138838833,99.99628730159715,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune188,4.251773437333209,0.5,2.898825296734941,129.0,33.05081907004348,97.93078713063319,76.36249912770845,10.0,0.7512985656511428,0.5,80.54006163117882,6.0,1.4867851273025423,0.3
prune189,3.55634020113919,0.5,-23.945324114028676,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune190,4.0,0.5,3.0,129.0,25.93256483107305,66.99017262244826,81.86692496282849,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune191,3.7999364081371407,0.5,3.2441914743597553,129.0,24.583099441488734,100.83999195559342,81.06826091404365,10.0,0.25527730448207386,0.5,99.3901117290011,6.0,1.4099321347244178,0.3
prune192,4.375429208117292,0.5,-166.48484473098105,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune193,4.0,0.5,3.0,129.0,24.543454599931483,77.99995529752417,86.59503713411152,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune194,4.253595977976369,0.5,2.360469349158846,129.0,15.66793007551794,77.36657035931992,89.28147969079622,10.0,1.3497437856607257,0.5,88.29536058538667,6.0,1.671440299168108,0.3
prune195,3.3598919023800553,0.5,-68.43402135530208,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune196,4.0,0.5,3.0,129.0,10.898593285413764,78.20221521777474,81.1361451606261,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune197,4.023763830355218,0.5,3.4787866235480234,129.0,23.289672157829813,73.15270825486131,74.5982010654671,10.0,0.6967404369142955,0.5,82.81763509461499,6.0,0.859738044807616,0.3
prune198,4.56703435996531,0.5,-0.07286140549388831,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune199,4.0,0.5,3.0,129.0,19.33864648708169,67.16814237195129,103.7661322434481,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune200,3.065903827387201,0.5,2.7673047284656707,129.0,19.86912615880109,76.22631272256365,88.71842437473632,10.0,1.7282111993888218,0.5,87.18218427756536,6.0,0.7883578115097458,0.3
prune201,4.174985004593559,0.5,-127.28342273187354,129.0,20.0,83.0,90.0,10.0,0.5,0.5,87.0,6.0,1.5,0.3
prune202,4.0,0.5,3.0,129.0,23.92270169202987,67.87092892690183,106.1393887111312,10.0,0.5,0.5,87.0,6.0,1.5,0.3
